route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
007,109.0.1,1042787,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398895,56284,0,0
007,109.0.1,1042803,7 MOUNT VERNON TO AIRPORT,,0,398889,56289,0,0
007,109.0.1,1042788,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398894,56284,0,0
007,109.0.1,1042804,7 MOUNT VERNON TO AIRPORT,,0,398897,56289,0,0
007,109.0.1,1042789,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398893,56284,0,0
007,109.0.1,1042805,7 MOUNT VERNON TO AIRPORT,,0,398896,56289,0,0
007,109.0.1,1042790,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398892,56284,0,0
007,109.0.1,1042806,7 MOUNT VERNON TO AIRPORT,,0,398887,56289,0,0
007,109.0.1,1042791,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398891,56284,0,0
007,109.0.1,1042807,7 MOUNT VERNON TO AIRPORT,,0,398895,56289,0,0
007,109.0.1,1042792,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398890,56284,0,0
007,109.0.1,1042808,7 MOUNT VERNON TO AIRPORT,,0,398894,56289,0,0
007,109.0.1,1042793,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398889,56284,0,0
007,109.0.1,1042809,7 MOUNT VERNON TO AIRPORT,,0,398893,56289,0,0
007,109.0.1,1042794,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398897,56284,0,0
007,109.0.1,1042810,7 MOUNT VERNON TO AIRPORT,,0,398892,56289,0,0
007,109.0.1,1042795,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398896,56284,0,0
007,109.0.1,1042811,7 MOUNT VERNON TO AIRPORT,,0,398891,56289,0,0
007,109.0.1,1042796,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398887,56284,0,0
007,109.0.1,1042812,7 MOUNT VERNON TO AIRPORT,,0,398890,56289,0,0
007,109.0.1,1042797,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398898,56284,0,0
007,109.0.1,1042813,7 MOUNT VERNON TO AIRPORT,,0,398889,56289,0,0
007,109.0.1,1042798,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398894,56284,0,0
007,109.0.1,1042814,7 MOUNT VERNON TO AIRPORT,,0,398888,56289,0,0
007,109.0.1,1042799,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398893,56284,0,0
007,109.0.1,1042779,7 MOUNT VERNON TO AIRPORT,,0,398900,56289,0,0
007,109.0.1,1042781,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398892,56284,0,0
007,109.0.1,1042780,7 MOUNT VERNON TO AIRPORT,,0,398887,56289,0,0
007,109.0.1,1042767,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398891,56284,0,0
007,109.0.1,1042773,7 MOUNT VERNON TO AIRPORT,,0,398898,56289,0,0
007,109.0.1,1042768,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398901,56284,0,0
007,109.0.1,1042774,7 MOUNT VERNON TO AIRPORT,,0,398894,56289,0,0
007,109.0.1,1042769,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398889,56284,0,0
007,109.0.1,1042775,7 MOUNT VERNON TO AIRPORT,,0,398893,56289,0,0
007,109.0.1,1042770,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398888,56284,0,0
007,109.0.1,1042776,7 MOUNT VERNON TO AIRPORT,,0,398892,56289,0,0
007,109.0.1,1042771,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398900,56284,0,0
007,109.0.1,1042777,7 MOUNT VERNON TO AIRPORT,,0,398891,56289,0,0
007,109.0.1,1042772,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398887,56284,0,0
007,109.0.1,1042778,7 MOUNT VERNON TO AIRPORT,,0,398901,56289,0,0
007,109.0.1,1042765,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398898,56284,0,0
007,109.0.1,1042758,7 MOUNT VERNON TO AIRPORT,,0,398899,56289,0,0
007,109.0.1,1042764,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398894,56284,0,0
007,109.0.1,1042757,7 MOUNT VERNON TO AIRPORT,,0,398889,56289,0,0
007,109.0.1,1042763,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398893,56284,0,0
007,109.0.1,1042756,7 MOUNT VERNON TO AIRPORT,,0,398888,56289,0,0
007,109.0.1,1042762,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398892,56284,0,0
007,109.0.1,1042755,7 MOUNT VERNON TO AIRPORT,,0,398900,56289,0,0
007,109.0.1,1042761,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398891,56284,0,0
007,109.0.1,1042754,7 MOUNT VERNON TO AIRPORT,,0,398887,56289,0,0
007,109.0.1,1042760,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398901,56284,0,0
007,109.0.1,1042753,7 MOUNT VERNON TO AIRPORT,,0,398894,56289,0,0
007,109.0.1,1042759,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398899,56284,0,0
007,109.0.1,1042752,7 MOUNT VERNON TO AIRPORT,,0,398893,56289,0,0
007,109.0.1,1042766,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398889,56284,0,0
007,109.0.1,1042751,7 MOUNT VERNON TO AIRPORT,,0,398892,56289,0,0
007,109.0.1,1042750,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398888,56284,0,0
007,109.0.1,1042748,7 MOUNT VERNON TO AIRPORT,,0,398887,56289,0,0
007,109.0.1,1042749,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398894,56283,0,0
007,109.0.1,1042782,7 MOUNT VERNON TO AIRPORT,,0,398899,56286,0,0
007,109.0.1,1042783,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398892,56283,0,0
007,109.0.1,1042815,7 MOUNT VERNON TO AIRPORT,,0,398888,56286,0,0
007,109.0.1,1042816,7 MOUNT VERNON TO EASTON TRANSIT CENTER,,0,398887,56283,0,0
007,109.0.1,1042852,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56291,0,0
007,109.0.1,1042868,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56294,0,0
007,109.0.1,1042853,7 MOUNT VERNON TO DOWNTOWN,,1,398890,56291,0,0
007,109.0.1,1042869,7 MOUNT VERNON TO DOWNTOWN,,1,398895,56294,0,0
007,109.0.1,1042854,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56291,0,0
007,109.0.1,1042870,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56294,0,0
007,109.0.1,1042855,7 MOUNT VERNON TO DOWNTOWN,,1,398897,56291,0,0
007,109.0.1,1042871,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56294,0,0
007,109.0.1,1042856,7 MOUNT VERNON TO DOWNTOWN,,1,398896,56291,0,0
007,109.0.1,1042872,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56294,0,0
007,109.0.1,1042857,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56291,0,0
007,109.0.1,1042873,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56294,0,0
007,109.0.1,1042858,7 MOUNT VERNON TO DOWNTOWN,,1,398895,56291,0,0
007,109.0.1,1042874,7 MOUNT VERNON TO DOWNTOWN,,1,398890,56294,0,0
007,109.0.1,1042859,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56291,0,0
007,109.0.1,1042875,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56294,0,0
007,109.0.1,1042860,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56291,0,0
007,109.0.1,1042876,7 MOUNT VERNON TO DOWNTOWN,,1,398897,56294,0,0
007,109.0.1,1042861,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56291,0,0
007,109.0.1,1042877,7 MOUNT VERNON TO DOWNTOWN,,1,398896,56294,0,0
007,109.0.1,1042862,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56291,0,0
007,109.0.1,1042878,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56294,0,0
007,109.0.1,1042863,7 MOUNT VERNON TO DOWNTOWN,,1,398890,56291,0,0
007,109.0.1,1042879,7 MOUNT VERNON TO DOWNTOWN,,1,398895,56294,0,0
007,109.0.1,1042864,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56291,0,0
007,109.0.1,1042880,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56294,0,0
007,109.0.1,1042865,7 MOUNT VERNON TO DOWNTOWN,,1,398897,56291,0,0
007,109.0.1,1042881,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56294,0,0
007,109.0.1,1042866,7 MOUNT VERNON TO DOWNTOWN,,1,398896,56291,0,0
007,109.0.1,1042882,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56294,0,0
007,109.0.1,1042867,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56291,0,0
007,109.0.1,1042883,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56294,0,0
007,109.0.1,1042849,7 MOUNT VERNON TO DOWNTOWN,,1,398898,56291,0,0
007,109.0.1,1042848,7 MOUNT VERNON TO DOWNTOWN,,1,398890,56294,0,0
007,109.0.1,1042842,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56291,0,0
007,109.0.1,1042836,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56294,0,0
007,109.0.1,1042843,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56291,0,0
007,109.0.1,1042837,7 MOUNT VERNON TO DOWNTOWN,,1,398888,56294,0,0
007,109.0.1,1042844,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56291,0,0
007,109.0.1,1042838,7 MOUNT VERNON TO DOWNTOWN,,1,398900,56294,0,0
007,109.0.1,1042845,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56291,0,0
007,109.0.1,1042839,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56294,0,0
007,109.0.1,1042846,7 MOUNT VERNON TO DOWNTOWN,,1,398901,56291,0,0
007,109.0.1,1042840,7 MOUNT VERNON TO DOWNTOWN,,1,398898,56294,0,0
007,109.0.1,1042847,7 MOUNT VERNON TO DOWNTOWN,,1,398899,56291,0,0
007,109.0.1,1042841,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56294,0,0
007,109.0.1,1042827,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56291,0,0
007,109.0.1,1042834,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56294,0,0
007,109.0.1,1042826,7 MOUNT VERNON TO DOWNTOWN,,1,398888,56291,0,0
007,109.0.1,1042833,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56294,0,0
007,109.0.1,1042825,7 MOUNT VERNON TO DOWNTOWN,,1,398900,56291,0,0
007,109.0.1,1042832,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56294,0,0
007,109.0.1,1042824,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56291,0,0
007,109.0.1,1042831,7 MOUNT VERNON TO DOWNTOWN,,1,398901,56294,0,0
007,109.0.1,1042823,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56291,0,0
007,109.0.1,1042830,7 MOUNT VERNON TO DOWNTOWN,,1,398899,56294,0,0
007,109.0.1,1042822,7 MOUNT VERNON TO DOWNTOWN,,1,398893,56291,0,0
007,109.0.1,1042829,7 MOUNT VERNON TO DOWNTOWN,,1,398889,56294,0,0
007,109.0.1,1042821,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56291,0,0
007,109.0.1,1042828,7 MOUNT VERNON TO DOWNTOWN,,1,398888,56294,0,0
007,109.0.1,1042835,7 MOUNT VERNON TO DOWNTOWN,,1,398891,56291,0,0
007,109.0.1,1042820,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56294,0,0
007,109.0.1,1042819,7 MOUNT VERNON TO DOWNTOWN,,1,398901,56291,0,0
007,109.0.1,1042818,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56294,0,0
007,109.0.1,1042817,7 MOUNT VERNON TO DOWNTOWN,,1,398899,56291,0,0
007,109.0.1,1042850,7 MOUNT VERNON TO DOWNTOWN,,1,398892,56294,0,0
007,109.0.1,1042851,7 MOUNT VERNON TO DOWNTOWN,,1,398888,56291,0,0
007,109.0.1,1042884,7 MOUNT VERNON TO DOWNTOWN,,1,398887,56294,0,0
007,109.0.1,1042885,7 MOUNT VERNON TO DOWNTOWN,,1,398894,56291,0,0
008,109.0.1,1043166,8 KARL PARSONS TO GREAT SOUTHERN,,0,398936,56304,0,0
008,109.0.1,1043201,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398941,56305,0,0
008,109.0.1,1043167,8 KARL PARSONS TO GREAT SOUTHERN,,0,398935,56304,0,0
008,109.0.1,1043202,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398940,56305,0,0
008,109.0.1,1043168,8 KARL PARSONS TO GREAT SOUTHERN,,0,398934,56304,0,0
008,109.0.1,1043203,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398939,56305,0,0
008,109.0.1,1043169,8 KARL PARSONS TO GREAT SOUTHERN,,0,398933,56304,0,0
008,109.0.1,1043204,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398938,56305,0,0
008,109.0.1,1043170,8 KARL PARSONS TO GREAT SOUTHERN,,0,398937,56304,0,0
008,109.0.1,1043205,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398931,56305,0,0
008,109.0.1,1043171,8 KARL PARSONS TO GREAT SOUTHERN,,0,398930,56304,0,0
008,109.0.1,1043206,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398929,56305,0,0
008,109.0.1,1043172,8 KARL PARSONS TO GREAT SOUTHERN,,0,398928,56304,0,0
008,109.0.1,1043207,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398942,56305,0,0
008,109.0.1,1043173,8 KARL PARSONS TO GREAT SOUTHERN,,0,398936,56304,0,0
008,109.0.1,1043208,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398941,56305,0,0
008,109.0.1,1043174,8 KARL PARSONS TO GREAT SOUTHERN,,0,398935,56304,0,0
008,109.0.1,1043209,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398940,56305,0,0
008,109.0.1,1043175,8 KARL PARSONS TO GREAT SOUTHERN,,0,398934,56304,0,0
008,109.0.1,1043210,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398939,56305,0,0
008,109.0.1,1043176,8 KARL PARSONS TO GREAT SOUTHERN,,0,398933,56304,0,0
008,109.0.1,1043211,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398938,56305,0,0
008,109.0.1,1043177,8 KARL PARSONS TO GREAT SOUTHERN,,0,398932,56304,0,0
008,109.0.1,1043212,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398937,56305,0,0
008,109.0.1,1043178,8 KARL PARSONS TO GREAT SOUTHERN,,0,398931,56304,0,0
008,109.0.1,1043213,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398930,56305,0,0
008,109.0.1,1043179,8 KARL PARSONS TO GREAT SOUTHERN,,0,398929,56304,0,0
008,109.0.1,1043214,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398928,56305,0,0
008,109.0.1,1043180,8 KARL PARSONS TO GREAT SOUTHERN,,0,398942,56304,0,0
008,109.0.1,1043215,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398936,56305,0,0
008,109.0.1,1043181,8 KARL PARSONS TO GREAT SOUTHERN,,0,398941,56304,0,0
008,109.0.1,1043216,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398935,56305,0,0
008,109.0.1,1043182,8 KARL PARSONS TO GREAT SOUTHERN,,0,398940,56304,0,0
008,109.0.1,1043217,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398934,56305,0,0
008,109.0.1,1043183,8 KARL PARSONS TO GREAT SOUTHERN,,0,398939,56304,0,0
008,109.0.1,1043218,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398933,56305,0,0
008,109.0.1,1043184,8 KARL PARSONS TO GREAT SOUTHERN,,0,398938,56304,0,0
008,109.0.1,1043219,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398932,56305,0,0
008,109.0.1,1043185,8 KARL PARSONS TO GREAT SOUTHERN,,0,398937,56304,0,0
008,109.0.1,1043220,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398931,56305,0,0
008,109.0.1,1043186,8 KARL PARSONS TO GREAT SOUTHERN,,0,398930,56304,0,0
008,109.0.1,1043221,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398929,56305,0,0
008,109.0.1,1043187,8 KARL PARSONS TO GREAT SOUTHERN,,0,398928,56304,0,0
008,109.0.1,1043222,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398942,56305,0,0
008,109.0.1,1043188,8 KARL PARSONS TO GREAT SOUTHERN,,0,398936,56304,0,0
008,109.0.1,1043223,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398941,56305,0,0
008,109.0.1,1043189,8 KARL PARSONS TO GREAT SOUTHERN,,0,398935,56304,0,0
008,109.0.1,1043224,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398940,56305,0,0
008,109.0.1,1043190,8 KARL PARSONS TO GREAT SOUTHERN,,0,398934,56304,0,0
008,109.0.1,1043225,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398939,56305,0,0
008,109.0.1,1043191,8 KARL PARSONS TO GREAT SOUTHERN,,0,398933,56304,0,0
008,109.0.1,1043226,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398938,56305,0,0
008,109.0.1,1043192,8 KARL PARSONS TO GREAT SOUTHERN,,0,398932,56304,0,0
008,109.0.1,1043227,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398937,56305,0,0
008,109.0.1,1043193,8 KARL PARSONS TO GREAT SOUTHERN,,0,398931,56304,0,0
008,109.0.1,1043228,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398930,56305,0,0
008,109.0.1,1043194,8 KARL PARSONS TO GREAT SOUTHERN,,0,398929,56304,0,0
008,109.0.1,1043229,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398928,56305,0,0
008,109.0.1,1043195,8 KARL PARSONS TO GREAT SOUTHERN,,0,398942,56304,0,0
008,109.0.1,1043230,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398936,56305,0,0
008,109.0.1,1043196,8 KARL PARSONS TO GREAT SOUTHERN,,0,398941,56304,0,0
008,109.0.1,1043231,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398935,56305,0,0
008,109.0.1,1043197,8 KARL PARSONS TO GREAT SOUTHERN,,0,398940,56304,0,0
008,109.0.1,1043232,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398934,56305,0,0
008,109.0.1,1043198,8 KARL PARSONS TO GREAT SOUTHERN,,0,398939,56300,0,0
008,109.0.1,1043233,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398933,56301,0,0
008,109.0.1,1043199,8 KARL PARSONS TO GREAT SOUTHERN,,0,398938,56300,0,0
008,109.0.1,1043234,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398932,56301,0,0
008,109.0.1,1043200,8 KARL PARSONS TO GREAT SOUTHERN,,0,398937,56300,0,0
008,109.0.1,1043235,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398931,56301,0,0
008,109.0.1,1043236,8 KARL PARSONS TO GREAT SOUTHERN,,0,398930,56300,0,0
008,109.0.1,1043237,8 KARL SOUTH HIGH TO GREAT SOUTHERN,,0,398929,56301,0,0
008,109.0.1,1043238,8 KARL PARSONS TO GREAT SOUTHERN,,0,398928,56300,0,0
008,109.0.1,1043239,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398937,56314,0,0
008,109.0.1,1043269,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398931,56313,0,0
008,109.0.1,1043240,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398930,56314,0,0
008,109.0.1,1043270,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398929,56313,0,0
008,109.0.1,1043241,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398928,56314,0,0
008,109.0.1,1043271,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398942,56313,0,0
008,109.0.1,1043242,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398936,56314,0,0
008,109.0.1,1043272,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398941,56313,0,0
008,109.0.1,1043243,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398935,56314,0,0
008,109.0.1,1043273,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398940,56313,0,0
008,109.0.1,1043244,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398934,56314,0,0
008,109.0.1,1043274,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398939,56313,0,0
008,109.0.1,1043245,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398933,56314,0,0
008,109.0.1,1043275,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398938,56313,0,0
008,109.0.1,1043246,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398937,56314,0,0
008,109.0.1,1043276,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398931,56313,0,0
008,109.0.1,1043247,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398930,56314,0,0
008,109.0.1,1043277,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398929,56313,0,0
008,109.0.1,1043248,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398928,56314,0,0
008,109.0.1,1043278,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398942,56313,0,0
008,109.0.1,1043249,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398936,56314,0,0
008,109.0.1,1043279,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398941,56313,0,0
008,109.0.1,1043250,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398935,56314,0,0
008,109.0.1,1043280,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398940,56313,0,0
008,109.0.1,1043251,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398934,56314,0,0
008,109.0.1,1043281,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398939,56313,0,0
008,109.0.1,1043252,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398933,56314,0,0
008,109.0.1,1043282,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398938,56313,0,0
008,109.0.1,1043253,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398932,56314,0,0
008,109.0.1,1043283,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398937,56313,0,0
008,109.0.1,1043254,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398931,56314,0,0
008,109.0.1,1043284,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398930,56313,0,0
008,109.0.1,1043255,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398929,56314,0,0
008,109.0.1,1043285,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398928,56313,0,0
008,109.0.1,1043256,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398942,56314,0,0
008,109.0.1,1043286,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398936,56313,0,0
008,109.0.1,1043257,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398941,56314,0,0
008,109.0.1,1043287,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398935,56313,0,0
008,109.0.1,1043258,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398940,56314,0,0
008,109.0.1,1043288,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398934,56313,0,0
008,109.0.1,1043259,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398939,56314,0,0
008,109.0.1,1043289,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398933,56313,0,0
008,109.0.1,1043260,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398938,56314,0,0
008,109.0.1,1043290,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398932,56313,0,0
008,109.0.1,1043261,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398937,56314,0,0
008,109.0.1,1043291,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398931,56313,0,0
008,109.0.1,1043262,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398930,56314,0,0
008,109.0.1,1043292,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398929,56313,0,0
008,109.0.1,1043263,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398928,56314,0,0
008,109.0.1,1043293,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398942,56313,0,0
008,109.0.1,1043264,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398936,56314,0,0
008,109.0.1,1043294,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398941,56313,0,0
008,109.0.1,1043265,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398935,56314,0,0
008,109.0.1,1043295,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398940,56313,0,0
008,109.0.1,1043266,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398934,56314,0,0
008,109.0.1,1043296,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398939,56313,0,0
008,109.0.1,1043267,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398933,56314,0,0
008,109.0.1,1043297,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398938,56313,0,0
008,109.0.1,1043268,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398932,56314,0,0
008,109.0.1,1043298,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398937,56313,0,0
008,109.0.1,1043299,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398931,56314,0,0
008,109.0.1,1043309,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398930,56313,0,0
008,109.0.1,1043300,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398929,56314,0,0
008,109.0.1,1043301,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398928,56313,0,0
008,109.0.1,1043302,8 KARL SOUTH HIGH TO STATE ROUTE 161 AND BUSCH,,1,398942,56312,0,0
008,109.0.1,1043303,8 KARL PARSONS TO STATE ROUTE 161 AND BUSCH,,1,398941,56313,0,0
